,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1617235200000,0.5698,0.57326,0.56977,0.57313,117591.72678438252,2021-04-01 00:00:00+00:00,2021-04-01,2021,4,1,0,0,0,3,91
1,1617235500000,0.57285,0.5736,0.56881,0.56882,56650.04275507788,2021-04-01 00:05:00+00:00,2021-04-01,2021,4,1,0,5,0,3,91
2,1617235800000,0.5688,0.5688,0.56619,0.56652,42288.07332152662,2021-04-01 00:10:00+00:00,2021-04-01,2021,4,1,0,10,0,3,91
3,1617236100000,0.56648,0.56771,0.5662,0.56698,76771.84974385481,2021-04-01 00:15:00+00:00,2021-04-01,2021,4,1,0,15,0,3,91
4,1617236400000,0.56706,0.56788,0.56695,0.56708,45873.65079854165,2021-04-01 00:20:00+00:00,2021-04-01,2021,4,1,0,20,0,3,91
5,1617236700000,0.56709,0.56709,0.56574,0.56576,61913.78706049938,2021-04-01 00:25:00+00:00,2021-04-01,2021,4,1,0,25,0,3,91
6,1617237000000,0.56575,0.56693,0.56526,0.56622,128539.4688988692,2021-04-01 00:30:00+00:00,2021-04-01,2021,4,1,0,30,0,3,91
7,1617237300000,0.56621,0.5666,0.56466,0.56517,83647.59827582339,2021-04-01 00:35:00+00:00,2021-04-01,2021,4,1,0,35,0,3,91
8,1617237600000,0.56528,0.56753,0.56527,0.56647,63216.435499486,2021-04-01 00:40:00+00:00,2021-04-01,2021,4,1,0,40,0,3,91
9,1617237900000,0.56648,0.56666,0.56572,0.56635,64630.22205186957,2021-04-01 00:45:00+00:00,2021-04-01,2021,4,1,0,45,0,3,91
10,1617238200000,0.56642,0.56913,0.56597,0.56879,50406.32758859646,2021-04-01 00:50:00+00:00,2021-04-01,2021,4,1,0,50,0,3,91
11,1617238500000,0.5686,0.57223,0.56791,0.57113,94827.80156158264,2021-04-01 00:55:00+00:00,2021-04-01,2021,4,1,0,55,0,3,91
12,1617238800000,0.57112,0.5787,0.57,0.57752,156856.67902533832,2021-04-01 01:00:00+00:00,2021-04-01,2021,4,1,1,0,0,3,91
13,1617239100000,0.57816,0.59535,0.57713,0.58992,1575461.8152727457,2021-04-01 01:05:00+00:00,2021-04-01,2021,4,1,1,5,0,3,91
14,1617239400000,0.58986,0.59298,0.58188,0.58305,474693.9230197649,2021-04-01 01:10:00+00:00,2021-04-01,2021,4,1,1,10,0,3,91
15,1617239700000,0.5833,0.58378,0.57866,0.58168,307579.6092928652,2021-04-01 01:15:00+00:00,2021-04-01,2021,4,1,1,15,0,3,91
16,1617240000000,0.58188,0.58472,0.58025,0.58081,170945.67075643977,2021-04-01 01:20:00+00:00,2021-04-01,2021,4,1,1,20,0,3,91
17,1617240300000,0.58091,0.58092,0.57294,0.57807,255740.51051949186,2021-04-01 01:25:00+00:00,2021-04-01,2021,4,1,1,25,0,3,91
18,1617240600000,0.57807,0.58153,0.578,0.57963,99273.81358218002,2021-04-01 01:30:00+00:00,2021-04-01,2021,4,1,1,30,0,3,91
19,1617240900000,0.57982,0.58243,0.5794,0.58104,122721.35719286228,2021-04-01 01:35:00+00:00,2021-04-01,2021,4,1,1,35,0,3,91
20,1617241200000,0.58091,0.58126,0.5793,0.58044,91380.0712910448,2021-04-01 01:40:00+00:00,2021-04-01,2021,4,1,1,40,0,3,91
21,1617241500000,0.58055,0.58377,0.58021,0.58239,87661.84457818534,2021-04-01 01:45:00+00:00,2021-04-01,2021,4,1,1,45,0,3,91
22,1617241800000,0.58254,0.58419,0.58254,0.58408,83471.82013402368,2021-04-01 01:50:00+00:00,2021-04-01,2021,4,1,1,50,0,3,91
23,1617242100000,0.58414,0.58455,0.5795,0.5795,89934.58160474518,2021-04-01 01:55:00+00:00,2021-04-01,2021,4,1,1,55,0,3,91
24,1617242400000,0.57947,0.58047,0.5759,0.57709,112297.79306544254,2021-04-01 02:00:00+00:00,2021-04-01,2021,4,1,2,0,0,3,91
25,1617242700000,0.57717,0.5821,0.57717,0.58123,202591.8865893673,2021-04-01 02:05:00+00:00,2021-04-01,2021,4,1,2,5,0,3,91
26,1617243000000,0.58126,0.58277,0.57873,0.58095,90342.89343206621,2021-04-01 02:10:00+00:00,2021-04-01,2021,4,1,2,10,0,3,91
27,1617243300000,0.58073,0.581,0.57819,0.58099,56885.04010632721,2021-04-01 02:15:00+00:00,2021-04-01,2021,4,1,2,15,0,3,91
28,1617243600000,0.58093,0.58473,0.57966,0.57966,124204.16422332264,2021-04-01 02:20:00+00:00,2021-04-01,2021,4,1,2,20,0,3,91
29,1617243900000,0.57963,0.58099,0.57847,0.57891,62459.79989165029,2021-04-01 02:25:00+00:00,2021-04-01,2021,4,1,2,25,0,3,91
30,1617244200000,0.57901,0.57944,0.57736,0.57809,103548.45379150292,2021-04-01 02:30:00+00:00,2021-04-01,2021,4,1,2,30,0,3,91
31,1617244500000,0.57814,0.58052,0.57782,0.57901,69697.05482434522,2021-04-01 02:35:00+00:00,2021-04-01,2021,4,1,2,35,0,3,91
32,1617244800000,0.57902,0.57919,0.57765,0.57808,55778.35661242296,2021-04-01 02:40:00+00:00,2021-04-01,2021,4,1,2,40,0,3,91
33,1617245100000,0.57818,0.581,0.57818,0.57859,70804.91963128802,2021-04-01 02:45:00+00:00,2021-04-01,2021,4,1,2,45,0,3,91
34,1617245400000,0.57885,0.58085,0.5785,0.5785,44241.211568227,2021-04-01 02:50:00+00:00,2021-04-01,2021,4,1,2,50,0,3,91
35,1617245700000,0.57855,0.57955,0.57718,0.57719,29035.40222021843,2021-04-01 02:55:00+00:00,2021-04-01,2021,4,1,2,55,0,3,91
36,1617246000000,0.57717,0.57717,0.57308,0.57519,101320.60387543679,2021-04-01 03:00:00+00:00,2021-04-01,2021,4,1,3,0,0,3,91
37,1617246300000,0.57512,0.57603,0.57313,0.57535,98972.23918811386,2021-04-01 03:05:00+00:00,2021-04-01,2021,4,1,3,5,0,3,91
38,1617246600000,0.57531,0.57587,0.57451,0.57579,135419.32794227212,2021-04-01 03:10:00+00:00,2021-04-01,2021,4,1,3,10,0,3,91
39,1617246900000,0.57559,0.57647,0.5748,0.5749,32354.343732659978,2021-04-01 03:15:00+00:00,2021-04-01,2021,4,1,3,15,0,3,91
40,1617247200000,0.57504,0.57624,0.5745,0.57543,75423.7998097331,2021-04-01 03:20:00+00:00,2021-04-01,2021,4,1,3,20,0,3,91
41,1617247500000,0.57531,0.5754,0.5723,0.57327,101608.5896831302,2021-04-01 03:25:00+00:00,2021-04-01,2021,4,1,3,25,0,3,91
42,1617247800000,0.57346,0.57351,0.57235,0.57254,39087.51775296023,2021-04-01 03:30:00+00:00,2021-04-01,2021,4,1,3,30,0,3,91
43,1617248100000,0.57254,0.57444,0.57232,0.57301,53271.77642577,2021-04-01 03:35:00+00:00,2021-04-01,2021,4,1,3,35,0,3,91
44,1617248400000,0.57308,0.57342,0.57212,0.57319,59952.69221923947,2021-04-01 03:40:00+00:00,2021-04-01,2021,4,1,3,40,0,3,91
45,1617248700000,0.57292,0.5731,0.57121,0.57233,74943.42821434111,2021-04-01 03:45:00+00:00,2021-04-01,2021,4,1,3,45,0,3,91
46,1617249000000,0.57226,0.57433,0.57226,0.57357,53748.71962761454,2021-04-01 03:50:00+00:00,2021-04-01,2021,4,1,3,50,0,3,91
47,1617249300000,0.57361,0.57369,0.57198,0.57291,48042.4887374192,2021-04-01 03:55:00+00:00,2021-04-01,2021,4,1,3,55,0,3,91
48,1617249600000,0.57316,0.57343,0.57122,0.57219,67588.79120862042,2021-04-01 04:00:00+00:00,2021-04-01,2021,4,1,4,0,0,3,91
49,1617249900000,0.57224,0.57285,0.57154,0.57175,30638.332290028477,2021-04-01 04:05:00+00:00,2021-04-01,2021,4,1,4,5,0,3,91
50,1617250200000,0.5718,0.57203,0.57122,0.57137,49502.5098651141,2021-04-01 04:10:00+00:00,2021-04-01,2021,4,1,4,10,0,3,91
51,1617250500000,0.57135,0.57418,0.57134,0.5735,45463.39912364358,2021-04-01 04:15:00+00:00,2021-04-01,2021,4,1,4,15,0,3,91
52,1617250800000,0.57353,0.57638,0.57317,0.57607,91694.97001868786,2021-04-01 04:20:00+00:00,2021-04-01,2021,4,1,4,20,0,3,91
53,1617251100000,0.57634,0.57812,0.57506,0.57615,62432.75565471787,2021-04-01 04:25:00+00:00,2021-04-01,2021,4,1,4,25,0,3,91
54,1617251400000,0.57616,0.57693,0.57507,0.57658,72217.36789118852,2021-04-01 04:30:00+00:00,2021-04-01,2021,4,1,4,30,0,3,91
55,1617251700000,0.57654,0.57683,0.57575,0.57619,56745.27405028886,2021-04-01 04:35:00+00:00,2021-04-01,2021,4,1,4,35,0,3,91
56,1617252000000,0.57615,0.57795,0.57575,0.57733,53994.34954144669,2021-04-01 04:40:00+00:00,2021-04-01,2021,4,1,4,40,0,3,91
57,1617252300000,0.57722,0.57729,0.57529,0.57533,59455.971119724374,2021-04-01 04:45:00+00:00,2021-04-01,2021,4,1,4,45,0,3,91
58,1617252600000,0.57534,0.57599,0.56844,0.57032,177520.85448604086,2021-04-01 04:50:00+00:00,2021-04-01,2021,4,1,4,50,0,3,91
59,1617252900000,0.57034,0.5722,0.57032,0.57155,56554.76495826656,2021-04-01 04:55:00+00:00,2021-04-01,2021,4,1,4,55,0,3,91
60,1617253200000,0.57153,0.57457,0.57129,0.57227,76919.10695204929,2021-04-01 05:00:00+00:00,2021-04-01,2021,4,1,5,0,0,3,91
61,1617253500000,0.57235,0.5732,0.57191,0.57213,36981.77711115363,2021-04-01 05:05:00+00:00,2021-04-01,2021,4,1,5,5,0,3,91
62,1617253800000,0.57221,0.57406,0.57215,0.57314,53248.68557889137,2021-04-01 05:10:00+00:00,2021-04-01,2021,4,1,5,10,0,3,91
63,1617254100000,0.57303,0.57303,0.57031,0.57031,46242.77347864624,2021-04-01 05:15:00+00:00,2021-04-01,2021,4,1,5,15,0,3,91
64,1617254400000,0.57063,0.5722,0.57001,0.57205,46378.05705963314,2021-04-01 05:20:00+00:00,2021-04-01,2021,4,1,5,20,0,3,91
65,1617254700000,0.57201,0.5726,0.57129,0.57256,44159.94999032588,2021-04-01 05:25:00+00:00,2021-04-01,2021,4,1,5,25,0,3,91
66,1617255000000,0.57245,0.57284,0.57146,0.57152,39078.76518667528,2021-04-01 05:30:00+00:00,2021-04-01,2021,4,1,5,30,0,3,91
67,1617255300000,0.57151,0.57254,0.57011,0.57011,58594.60106613186,2021-04-01 05:35:00+00:00,2021-04-01,2021,4,1,5,35,0,3,91
68,1617255600000,0.5701,0.5701,0.56594,0.56906,103320.54223636267,2021-04-01 05:40:00+00:00,2021-04-01,2021,4,1,5,40,0,3,91
69,1617255900000,0.56894,0.56972,0.56736,0.56854,34235.69158718769,2021-04-01 05:45:00+00:00,2021-04-01,2021,4,1,5,45,0,3,91
70,1617256200000,0.56856,0.56886,0.56666,0.56829,39100.35585729422,2021-04-01 05:50:00+00:00,2021-04-01,2021,4,1,5,50,0,3,91
71,1617256500000,0.5683,0.56865,0.56622,0.56727,55418.82442137719,2021-04-01 05:55:00+00:00,2021-04-01,2021,4,1,5,55,0,3,91
72,1617256800000,0.56731,0.57054,0.5673,0.56952,51849.33876069216,2021-04-01 06:00:00+00:00,2021-04-01,2021,4,1,6,0,0,3,91
73,1617257100000,0.56948,0.57083,0.56948,0.57001,26809.579374737303,2021-04-01 06:05:00+00:00,2021-04-01,2021,4,1,6,5,0,3,91
74,1617257400000,0.57013,0.57087,0.56981,0.57085,23247.460587425117,2021-04-01 06:10:00+00:00,2021-04-01,2021,4,1,6,10,0,3,91
75,1617257700000,0.57083,0.57084,0.57016,0.57017,46952.448350354316,2021-04-01 06:15:00+00:00,2021-04-01,2021,4,1,6,15,0,3,91
76,1617258000000,0.57026,0.57081,0.56932,0.56985,61562.56616985158,2021-04-01 06:20:00+00:00,2021-04-01,2021,4,1,6,20,0,3,91
77,1617258300000,0.56964,0.56986,0.56851,0.56986,53059.72689967507,2021-04-01 06:25:00+00:00,2021-04-01,2021,4,1,6,25,0,3,91
78,1617258600000,0.56987,0.57076,0.56933,0.57075,39691.246076204494,2021-04-01 06:30:00+00:00,2021-04-01,2021,4,1,6,30,0,3,91
79,1617258900000,0.57068,0.57122,0.56989,0.56992,43012.041965579665,2021-04-01 06:35:00+00:00,2021-04-01,2021,4,1,6,35,0,3,91
80,1617259200000,0.56994,0.57076,0.56916,0.56978,77565.96862798952,2021-04-01 06:40:00+00:00,2021-04-01,2021,4,1,6,40,0,3,91
