,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1593561600000,225.6,225.6,224.28,225.0,227630.75602596448,2020-07-01 00:00:00+00:00,2020-07-01,2020,7,1,0,0,0,2,183
1,1593565200000,225.0,225.28,224.41,224.96,119240.11608196069,2020-07-01 01:00:00+00:00,2020-07-01,2020,7,1,1,0,0,2,183
2,1593568800000,224.97,226.0,224.61,225.4,157941.63519545476,2020-07-01 02:00:00+00:00,2020-07-01,2020,7,1,2,0,0,2,183
3,1593572400000,225.37,225.86,224.34,225.33,80077.36326675795,2020-07-01 03:00:00+00:00,2020-07-01,2020,7,1,3,0,0,2,183
4,1593576000000,225.39,225.88,225.36,225.7,80867.53792848157,2020-07-01 04:00:00+00:00,2020-07-01,2020,7,1,4,0,0,2,183
5,1593579600000,225.66,225.88,225.34,225.57,80428.32296922566,2020-07-01 05:00:00+00:00,2020-07-01,2020,7,1,5,0,0,2,183
6,1593583200000,225.49,225.74,224.76,225.22,136713.73139010454,2020-07-01 06:00:00+00:00,2020-07-01,2020,7,1,6,0,0,2,183
7,1593586800000,225.24,226.14,225.22,225.53,202988.7904223986,2020-07-01 07:00:00+00:00,2020-07-01,2020,7,1,7,0,0,2,183
8,1593590400000,225.53,228.84,225.52,227.75,690594.1808330619,2020-07-01 08:00:00+00:00,2020-07-01,2020,7,1,8,0,0,2,183
9,1593594000000,227.76,228.46,227.38,227.59,239895.1906750659,2020-07-01 09:00:00+00:00,2020-07-01,2020,7,1,9,0,0,2,183
10,1593597600000,227.59,228.14,227.28,227.39,128510.8904880718,2020-07-01 10:00:00+00:00,2020-07-01,2020,7,1,10,0,0,2,183
11,1593601200000,227.4,227.55,226.7,227.55,136023.15487463056,2020-07-01 11:00:00+00:00,2020-07-01,2020,7,1,11,0,0,2,183
12,1593604800000,227.6,227.6,226.78,227.6,178485.78891502068,2020-07-01 12:00:00+00:00,2020-07-01,2020,7,1,12,0,0,2,183
13,1593608400000,227.6,229.01,227.13,228.37,379964.27760378754,2020-07-01 13:00:00+00:00,2020-07-01,2020,7,1,13,0,0,2,183
14,1593612000000,228.4,229.12,228.3,228.48,186975.6893859617,2020-07-01 14:00:00+00:00,2020-07-01,2020,7,1,14,0,0,2,183
15,1593615600000,228.6,229.34,228.43,229.34,269314.2681117597,2020-07-01 15:00:00+00:00,2020-07-01,2020,7,1,15,0,0,2,183
16,1593619200000,229.34,231.97,228.69,231.52,715625.1328155403,2020-07-01 16:00:00+00:00,2020-07-01,2020,7,1,16,0,0,2,183
17,1593622800000,231.54,232.63,231.21,232.34,320427.3501998559,2020-07-01 17:00:00+00:00,2020-07-01,2020,7,1,17,0,0,2,183
18,1593626400000,232.32,232.41,231.57,231.73,467490.5625224937,2020-07-01 18:00:00+00:00,2020-07-01,2020,7,1,18,0,0,2,183
19,1593630000000,231.75,232.0,230.73,231.08,245402.7228294867,2020-07-01 19:00:00+00:00,2020-07-01,2020,7,1,19,0,0,2,183
20,1593633600000,231.08,232.13,231.01,231.19,325185.5239719266,2020-07-01 20:00:00+00:00,2020-07-01,2020,7,1,20,0,0,2,183
21,1593637200000,231.14,231.64,230.73,230.97,147649.81915647665,2020-07-01 21:00:00+00:00,2020-07-01,2020,7,1,21,0,0,2,183
22,1593640800000,230.97,231.24,230.28,231.04,191618.1621493072,2020-07-01 22:00:00+00:00,2020-07-01,2020,7,1,22,0,0,2,183
23,1593644400000,230.91,231.6,230.46,230.95,128006.76510022226,2020-07-01 23:00:00+00:00,2020-07-01,2020,7,1,23,0,0,2,183
24,1593648000000,230.95,231.44,230.45,230.5,87750.9239510669,2020-07-02 00:00:00+00:00,2020-07-02,2020,7,2,0,0,0,3,184
25,1593651600000,230.49,231.4,230.4,231.4,326544.4350069757,2020-07-02 01:00:00+00:00,2020-07-02,2020,7,2,1,0,0,3,184
26,1593655200000,231.4,231.99,230.97,230.97,300440.81371967617,2020-07-02 02:00:00+00:00,2020-07-02,2020,7,2,2,0,0,3,184
27,1593658800000,231.07,231.37,230.8,230.99,127342.79714838407,2020-07-02 03:00:00+00:00,2020-07-02,2020,7,2,3,0,0,3,184
28,1593662400000,231.0,231.5,230.86,231.06,133053.9500625838,2020-07-02 04:00:00+00:00,2020-07-02,2020,7,2,4,0,0,3,184
29,1593666000000,231.07,231.5,228.28,228.49,361231.41513962304,2020-07-02 05:00:00+00:00,2020-07-02,2020,7,2,5,0,0,3,184
30,1593669600000,228.49,229.03,227.73,228.39,395158.96935240395,2020-07-02 06:00:00+00:00,2020-07-02,2020,7,2,6,0,0,3,184
31,1593673200000,228.4,229.01,228.0,228.57,313412.9927199015,2020-07-02 07:00:00+00:00,2020-07-02,2020,7,2,7,0,0,3,184
32,1593676800000,228.57,229.24,227.83,228.95,480148.1477884616,2020-07-02 08:00:00+00:00,2020-07-02,2020,7,2,8,0,0,3,184
33,1593680400000,228.98,229.4,228.52,228.85,320552.67895338195,2020-07-02 09:00:00+00:00,2020-07-02,2020,7,2,9,0,0,3,184
34,1593684000000,228.86,228.86,227.77,228.55,334637.7369654195,2020-07-02 10:00:00+00:00,2020-07-02,2020,7,2,10,0,0,3,184
35,1593687600000,228.53,228.54,227.04,228.14,200729.5870460749,2020-07-02 11:00:00+00:00,2020-07-02,2020,7,2,11,0,0,3,184
36,1593691200000,228.14,229.61,227.63,229.59,300636.75943091296,2020-07-02 12:00:00+00:00,2020-07-02,2020,7,2,12,0,0,3,184
37,1593694800000,229.55,231.3,229.19,230.47,313310.76477161754,2020-07-02 13:00:00+00:00,2020-07-02,2020,7,2,13,0,0,3,184
38,1593698400000,230.55,230.88,228.85,228.86,158226.4268463961,2020-07-02 14:00:00+00:00,2020-07-02,2020,7,2,14,0,0,3,184
39,1593702000000,228.85,228.95,225.0,225.33,933682.8239751278,2020-07-02 15:00:00+00:00,2020-07-02,2020,7,2,15,0,0,3,184
40,1593705600000,225.19,226.14,223.0,226.07,694482.6967156574,2020-07-02 16:00:00+00:00,2020-07-02,2020,7,2,16,0,0,3,184
41,1593709200000,226.0,226.3,225.51,225.78,130908.9343274228,2020-07-02 17:00:00+00:00,2020-07-02,2020,7,2,17,0,0,3,184
42,1593712800000,225.78,226.65,224.66,226.21,75370.35395918661,2020-07-02 18:00:00+00:00,2020-07-02,2020,7,2,18,0,0,3,184
43,1593716400000,226.25,226.53,224.88,225.61,130166.28307464204,2020-07-02 19:00:00+00:00,2020-07-02,2020,7,2,19,0,0,3,184
44,1593720000000,225.71,226.36,225.18,226.31,36711.3884213322,2020-07-02 20:00:00+00:00,2020-07-02,2020,7,2,20,0,0,3,184
45,1593723600000,226.4,228.37,225.95,227.16,88275.69483678501,2020-07-02 21:00:00+00:00,2020-07-02,2020,7,2,21,0,0,3,184
46,1593727200000,227.49,228.16,226.42,226.98,120094.9997759975,2020-07-02 22:00:00+00:00,2020-07-02,2020,7,2,22,0,0,3,184
47,1593730800000,226.8,227.19,226.29,226.42,38328.5019888385,2020-07-02 23:00:00+00:00,2020-07-02,2020,7,2,23,0,0,3,184
48,1593734400000,226.49,226.49,225.41,226.28,145694.6816295619,2020-07-03 00:00:00+00:00,2020-07-03,2020,7,3,0,0,0,4,185
49,1593738000000,226.28,228.12,225.9,227.43,243068.45076869524,2020-07-03 01:00:00+00:00,2020-07-03,2020,7,3,1,0,0,4,185
50,1593741600000,227.52,227.63,226.36,226.55,94797.97792121166,2020-07-03 02:00:00+00:00,2020-07-03,2020,7,3,2,0,0,4,185
51,1593745200000,226.56,226.95,226.0,226.26,148478.3368210504,2020-07-03 03:00:00+00:00,2020-07-03,2020,7,3,3,0,0,4,185
52,1593748800000,226.26,226.72,225.68,226.66,136316.20788770178,2020-07-03 04:00:00+00:00,2020-07-03,2020,7,3,4,0,0,4,185
53,1593752400000,226.66,227.4,226.39,227.18,233459.8323294967,2020-07-03 05:00:00+00:00,2020-07-03,2020,7,3,5,0,0,4,185
54,1593756000000,227.18,227.56,226.58,226.7,406855.0907780237,2020-07-03 06:00:00+00:00,2020-07-03,2020,7,3,6,0,0,4,185
55,1593759600000,226.7,227.48,226.47,227.19,335173.6953412634,2020-07-03 07:00:00+00:00,2020-07-03,2020,7,3,7,0,0,4,185
