,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1512086400000,9835.83,10069.52256885,9835.83,9853.12616686,43463.85386549,2017-12-01 00:00:00+00:00,2017-12-01,2017,12,1,0,0,0,4,335
1,1512090000000,9800.0,9878.87925033,9664.6,9701.0,26776.30436688,2017-12-01 01:00:00+00:00,2017-12-01,2017,12,1,1,0,0,4,335
2,1512093600000,9780.0,9825.01000004,9603.03,9825.00064076,90396.04123306,2017-12-01 02:00:00+00:00,2017-12-01,2017,12,1,2,0,0,4,335
3,1512097200000,9701.0,9799.37,9603.04,9615.03,13388.59247064,2017-12-01 03:00:00+00:00,2017-12-01,2017,12,1,3,0,0,4,335
4,1512100800000,9623.68344546,9967.0454561,9615.02997874,9785.0,35923.72475741,2017-12-01 04:00:00+00:00,2017-12-01,2017,12,1,4,0,0,4,335
5,1512104400000,9800.0,9869.8573751,9555.0,9555.0,33743.50850837,2017-12-01 05:00:00+00:00,2017-12-01,2017,12,1,5,0,0,4,335
6,1512108000000,9674.0,9700.07460551,9481.11,9605.87,43877.99063558,2017-12-01 06:00:00+00:00,2017-12-01,2017,12,1,6,0,0,4,335
7,1512111600000,9500.0,9626.56549239,9338.00999848,9575.25519804,47495.12017439,2017-12-01 07:00:00+00:00,2017-12-01,2017,12,1,7,0,0,4,335
8,1512115200000,9575.25519804,9800.01083433,9480.0,9799.98,67113.51524145,2017-12-01 08:00:00+00:00,2017-12-01,2017,12,1,8,0,0,4,335
9,1512118800000,9748.46927444,9989.00029341,9695.91999973,9971.5,44198.78767585,2017-12-01 09:00:00+00:00,2017-12-01,2017,12,1,9,0,0,4,335
10,1512122400000,9971.64616318,10068.76005903,9687.63,9818.48306989,47024.54698258,2017-12-01 10:00:00+00:00,2017-12-01,2017,12,1,10,0,0,4,335
11,1512126000000,9848.61851108,10068.76623736,9813.0,9936.47,36391.78389325,2017-12-01 11:00:00+00:00,2017-12-01,2017,12,1,11,0,0,4,335
