,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1598918400000,273.57,274.0,268.67,270.57,212605.49272899143,2020-09-01 00:00:00+00:00,2020-09-01,2020,9,1,0,0,0,1,245
1,1598922000000,270.82,271.69,270.2,271.48,17698.913563848226,2020-09-01 01:00:00+00:00,2020-09-01,2020,9,1,1,0,0,1,245
2,1598925600000,271.69,271.94,269.93,271.42,45844.193997198876,2020-09-01 02:00:00+00:00,2020-09-01,2020,9,1,2,0,0,1,245
3,1598929200000,271.17,273.18,270.85,273.18,77739.5665012742,2020-09-01 03:00:00+00:00,2020-09-01,2020,9,1,3,0,0,1,245
4,1598932800000,272.89,274.28,272.28,273.29,83667.64931709731,2020-09-01 04:00:00+00:00,2020-09-01,2020,9,1,4,0,0,1,245
5,1598936400000,273.34,277.18,273.34,277.18,60630.80630048659,2020-09-01 05:00:00+00:00,2020-09-01,2020,9,1,5,0,0,1,245
6,1598940000000,277.57,280.83,276.99,280.72,346118.3974380387,2020-09-01 06:00:00+00:00,2020-09-01,2020,9,1,6,0,0,1,245
7,1598943600000,281.0,283.75,280.38,282.48,207859.26544689585,2020-09-01 07:00:00+00:00,2020-09-01,2020,9,1,7,0,0,1,245
8,1598947200000,282.57,282.78,279.71,280.41,160704.08359103426,2020-09-01 08:00:00+00:00,2020-09-01,2020,9,1,8,0,0,1,245
9,1598950800000,280.77,281.53,278.64,281.24,227049.31618582582,2020-09-01 09:00:00+00:00,2020-09-01,2020,9,1,9,0,0,1,245
10,1598954400000,281.3,281.85,280.15,281.6,197311.60224200386,2020-09-01 10:00:00+00:00,2020-09-01,2020,9,1,10,0,0,1,245
11,1598958000000,281.86,281.86,277.57,278.03,91301.62447179224,2020-09-01 11:00:00+00:00,2020-09-01,2020,9,1,11,0,0,1,245
12,1598961600000,278.52,281.29,277.0,280.88,98950.65431318087,2020-09-01 12:00:00+00:00,2020-09-01,2020,9,1,12,0,0,1,245
13,1598965200000,280.91,280.91,278.49,279.18,71664.94948934419,2020-09-01 13:00:00+00:00,2020-09-01,2020,9,1,13,0,0,1,245
14,1598968800000,279.18,280.38,276.94,280.29,66571.64022180962,2020-09-01 14:00:00+00:00,2020-09-01,2020,9,1,14,0,0,1,245
15,1598972400000,280.79,284.89,280.79,284.6,188943.42405393766,2020-09-01 15:00:00+00:00,2020-09-01,2020,9,1,15,0,0,1,245
16,1598976000000,284.74,286.43,282.62,284.0,152484.54769217127,2020-09-01 16:00:00+00:00,2020-09-01,2020,9,1,16,0,0,1,245
17,1598979600000,284.37,284.92,282.7,282.7,58523.26748545713,2020-09-01 17:00:00+00:00,2020-09-01,2020,9,1,17,0,0,1,245
18,1598983200000,282.55,284.54,282.55,283.67,100311.36692499083,2020-09-01 18:00:00+00:00,2020-09-01,2020,9,1,18,0,0,1,245
19,1598986800000,283.84,284.5,283.15,283.95,26942.979241533056,2020-09-01 19:00:00+00:00,2020-09-01,2020,9,1,19,0,0,1,245
20,1598990400000,283.57,285.62,283.42,285.47,27417.6682395237,2020-09-01 20:00:00+00:00,2020-09-01,2020,9,1,20,0,0,1,245
21,1598994000000,285.18,286.1,284.08,285.7,227032.53934951383,2020-09-01 21:00:00+00:00,2020-09-01,2020,9,1,21,0,0,1,245
22,1598997600000,286.16,289.72,286.16,286.97,152122.53545283995,2020-09-01 22:00:00+00:00,2020-09-01,2020,9,1,22,0,0,1,245
23,1599001200000,286.86,296.84,286.86,292.11,454104.33046701836,2020-09-01 23:00:00+00:00,2020-09-01,2020,9,1,23,0,0,1,245
24,1599004800000,292.12,295.0,290.0,290.54,238503.95954712847,2020-09-02 00:00:00+00:00,2020-09-02,2020,9,2,0,0,0,2,246
25,1599008400000,290.76,291.14,288.0,288.67,185638.46887307143,2020-09-02 01:00:00+00:00,2020-09-02,2020,9,2,1,0,0,2,246
26,1599012000000,288.52,289.82,286.88,287.69,105631.29132943925,2020-09-02 02:00:00+00:00,2020-09-02,2020,9,2,2,0,0,2,246
27,1599015600000,287.53,288.49,286.84,288.18,43570.48099279319,2020-09-02 03:00:00+00:00,2020-09-02,2020,9,2,3,0,0,2,246
28,1599019200000,288.78,291.64,288.78,290.03,72583.2851582294,2020-09-02 04:00:00+00:00,2020-09-02,2020,9,2,4,0,0,2,246
29,1599022800000,289.44,291.0,288.7,289.14,73728.6852675612,2020-09-02 05:00:00+00:00,2020-09-02,2020,9,2,5,0,0,2,246
30,1599026400000,288.96,288.96,285.62,286.78,125543.2295153963,2020-09-02 06:00:00+00:00,2020-09-02,2020,9,2,6,0,0,2,246
31,1599030000000,286.68,287.53,282.25,282.71,203209.17659621587,2020-09-02 07:00:00+00:00,2020-09-02,2020,9,2,7,0,0,2,246
32,1599033600000,282.99,284.54,281.53,283.76,83695.270670952,2020-09-02 08:00:00+00:00,2020-09-02,2020,9,2,8,0,0,2,246
33,1599037200000,284.13,286.68,284.13,285.71,34059.595688442,2020-09-02 09:00:00+00:00,2020-09-02,2020,9,2,9,0,0,2,246
34,1599040800000,285.94,286.12,279.5,281.0,290541.35563005076,2020-09-02 10:00:00+00:00,2020-09-02,2020,9,2,10,0,0,2,246
35,1599044400000,281.12,281.12,244.33,265.81,1731546.7402826587,2020-09-02 11:00:00+00:00,2020-09-02,2020,9,2,11,0,0,2,246
36,1599048000000,265.89,266.0,263.76,265.47,178994.18567408656,2020-09-02 12:00:00+00:00,2020-09-02,2020,9,2,12,0,0,2,246
37,1599051600000,265.07,265.33,261.27,263.21,136176.2408590713,2020-09-02 13:00:00+00:00,2020-09-02,2020,9,2,13,0,0,2,246
38,1599055200000,263.04,263.47,258.0,259.77,363009.3696269511,2020-09-02 14:00:00+00:00,2020-09-02,2020,9,2,14,0,0,2,246
39,1599058800000,259.79,262.4,259.79,261.69,67477.0882777017,2020-09-02 15:00:00+00:00,2020-09-02,2020,9,2,15,0,0,2,246
40,1599062400000,261.81,262.67,257.22,260.97,93485.99264686317,2020-09-02 16:00:00+00:00,2020-09-02,2020,9,2,16,0,0,2,246
41,1599066000000,260.92,263.42,260.5,262.52,24921.981752695825,2020-09-02 17:00:00+00:00,2020-09-02,2020,9,2,17,0,0,2,246
42,1599069600000,262.75,262.88,261.0,262.45,31181.55491064289,2020-09-02 18:00:00+00:00,2020-09-02,2020,9,2,18,0,0,2,246
43,1599073200000,262.42,262.42,261.23,262.22,13906.805184992962,2020-09-02 19:00:00+00:00,2020-09-02,2020,9,2,19,0,0,2,246
44,1599076800000,262.8,262.8,260.97,261.63,18906.43172751544,2020-09-02 20:00:00+00:00,2020-09-02,2020,9,2,20,0,0,2,246
45,1599080400000,262.17,263.06,262.02,262.97,14050.128292728,2020-09-02 21:00:00+00:00,2020-09-02,2020,9,2,21,0,0,2,246
46,1599084000000,262.88,265.29,262.88,264.85,23856.99656176934,2020-09-02 22:00:00+00:00,2020-09-02,2020,9,2,22,0,0,2,246
47,1599087600000,264.88,264.88,263.51,264.0,29927.850334962735,2020-09-02 23:00:00+00:00,2020-09-02,2020,9,2,23,0,0,2,246
48,1599091200000,264.04,266.25,262.0,265.28,39203.96439991805,2020-09-03 00:00:00+00:00,2020-09-03,2020,9,3,0,0,0,3,247
