,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1635724800000,61305.849,61387.61,61115.701,61239.999,1058224.7922419596,2021-11-01 00:00:00+00:00,2021-11-01,2021,11,1,0,0,0,0,305
1,1635725100000,61239.999,61394.189,61239.99,61394.181,603905.5044129025,2021-11-01 00:05:00+00:00,2021-11-01,2021,11,1,0,5,0,0,305
2,1635725400000,61394.189,61553.729,61382.001,61527.781,795040.3015840068,2021-11-01 00:10:00+00:00,2021-11-01,2021,11,1,0,10,0,0,305
3,1635725700000,61526.001,61652.619,61491.33,61637.991,1001197.9473283715,2021-11-01 00:15:00+00:00,2021-11-01,2021,11,1,0,15,0,0,305
4,1635726000000,61637.991,61652.0,61470.149,61470.501,703337.3051239009,2021-11-01 00:20:00+00:00,2021-11-01,2021,11,1,0,20,0,0,305
5,1635726300000,61470.501,61584.0,61470.501,61506.009,647506.2811824393,2021-11-01 00:25:00+00:00,2021-11-01,2021,11,1,0,25,0,0,305
6,1635726600000,61506.009,61592.95,61444.0,61444.001,564527.9332862108,2021-11-01 00:30:00+00:00,2021-11-01,2021,11,1,0,30,0,0,305
7,1635726900000,61444.001,61530.0,61444.0,61521.389,584437.0992059546,2021-11-01 00:35:00+00:00,2021-11-01,2021,11,1,0,35,0,0,305
8,1635727200000,61520.009,61520.009,61364.001,61365.991,762828.0703639603,2021-11-01 00:40:00+00:00,2021-11-01,2021,11,1,0,40,0,0,305
9,1635727500000,61365.991,61434.9,61364.42,61422.01,424877.52075535053,2021-11-01 00:45:00+00:00,2021-11-01,2021,11,1,0,45,0,0,305
10,1635727800000,61422.009,61488.57,61422.0,61488.562,432065.35616741766,2021-11-01 00:50:00+00:00,2021-11-01,2021,11,1,0,50,0,0,305
11,1635728100000,61488.562,61555.992,61458.001,61555.991,626939.0725940998,2021-11-01 00:55:00+00:00,2021-11-01,2021,11,1,0,55,0,0,305
12,1635728400000,61556.0,61646.0,61555.991,61644.01,657042.1884214944,2021-11-01 01:00:00+00:00,2021-11-01,2021,11,1,1,0,0,0,305
13,1635728700000,61647.251,61705.992,61617.851,61690.009,689953.227967032,2021-11-01 01:05:00+00:00,2021-11-01,2021,11,1,1,5,0,0,305
14,1635729000000,61690.009,61715.752,61676.0,61715.751,444179.4072773484,2021-11-01 01:10:00+00:00,2021-11-01,2021,11,1,1,10,0,0,305
15,1635729300000,61715.751,61731.999,61614.001,61655.991,615945.6270478099,2021-11-01 01:15:00+00:00,2021-11-01,2021,11,1,1,15,0,0,305
16,1635729600000,61655.991,61662.0,61620.0,61637.981,641592.6113449956,2021-11-01 01:20:00+00:00,2021-11-01,2021,11,1,1,20,0,0,305
17,1635729900000,61637.561,61670.0,61626.0,61626.001,549285.8559278193,2021-11-01 01:25:00+00:00,2021-11-01,2021,11,1,1,25,0,0,305
18,1635730200000,61626.001,61654.0,61484.001,61486.94,527545.3806665629,2021-11-01 01:30:00+00:00,2021-11-01,2021,11,1,1,30,0,0,305
19,1635730500000,61487.991,61524.0,61454.0,61455.991,505617.16980237927,2021-11-01 01:35:00+00:00,2021-11-01,2021,11,1,1,35,0,0,305
20,1635730800000,61455.991,61513.991,61355.75,61384.008,776940.5289288531,2021-11-01 01:40:00+00:00,2021-11-01,2021,11,1,1,40,0,0,305
21,1635731100000,61384.009,61406.0,61347.111,61396.0,482401.8308557042,2021-11-01 01:45:00+00:00,2021-11-01,2021,11,1,1,45,0,0,305
22,1635731400000,61394.29,61431.04,61354.001,61400.009,565905.385830987,2021-11-01 01:50:00+00:00,2021-11-01,2021,11,1,1,50,0,0,305
23,1635731700000,61400.009,61416.51,61244.6,61298.859,758744.9337398724,2021-11-01 01:55:00+00:00,2021-11-01,2021,11,1,1,55,0,0,305
24,1635732000000,61298.86,61345.992,61161.65,61345.991,738254.059858209,2021-11-01 02:00:00+00:00,2021-11-01,2021,11,1,2,0,0,0,305
25,1635732300000,61345.991,61394.19,61322.77,61322.78,398852.468244313,2021-11-01 02:05:00+00:00,2021-11-01,2021,11,1,2,5,0,0,305
26,1635732600000,61322.779,61338.009,61232.0,61232.009,496443.8145511077,2021-11-01 02:10:00+00:00,2021-11-01,2021,11,1,2,10,0,0,305
27,1635732900000,61230.84,61276.0,60297.86,60530.19,1297482.897136993,2021-11-01 02:15:00+00:00,2021-11-01,2021,11,1,2,15,0,0,305
