,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1585699200000,6413.48,6423.34,6256.0,6309.56,1933846.7023891734,2020-04-01 00:00:00+00:00,2020-04-01,2020,4,1,0,0,0,2,92
1,1585702800000,6307.93,6326.63,6285.71,6292.23,375580.5410655388,2020-04-01 01:00:00+00:00,2020-04-01,2020,4,1,1,0,0,2,92
2,1585706400000,6292.0,6320.7,6285.71,6317.14,324144.29403795826,2020-04-01 02:00:00+00:00,2020-04-01,2020,4,1,2,0,0,2,92
3,1585710000000,6317.14,6379.0,6312.77,6365.44,377981.0407505319,2020-04-01 03:00:00+00:00,2020-04-01,2020,4,1,3,0,0,2,92
4,1585713600000,6366.82,6372.76,6334.53,6344.08,210276.7411335833,2020-04-01 04:00:00+00:00,2020-04-01,2020,4,1,4,0,0,2,92
5,1585717200000,6344.09,6344.88,6292.0,6304.07,328584.0148423999,2020-04-01 05:00:00+00:00,2020-04-01,2020,4,1,5,0,0,2,92
6,1585720800000,6306.11,6321.15,6274.29,6298.0,486569.9968548004,2020-04-01 06:00:00+00:00,2020-04-01,2020,4,1,6,0,0,2,92
7,1585724400000,6300.0,6339.71,6289.21,6327.78,265918.0520832852,2020-04-01 07:00:00+00:00,2020-04-01,2020,4,1,7,0,0,2,92
8,1585728000000,6329.97,6330.0,6287.22,6305.52,263452.25007517706,2020-04-01 08:00:00+00:00,2020-04-01,2020,4,1,8,0,0,2,92
9,1585731600000,6310.33,6310.86,6265.0,6298.97,339198.0544451999,2020-04-01 09:00:00+00:00,2020-04-01,2020,4,1,9,0,0,2,92
10,1585735200000,6301.98,6317.64,6289.46,6291.85,136658.09244797213,2020-04-01 10:00:00+00:00,2020-04-01,2020,4,1,10,0,0,2,92
11,1585738800000,6297.89,6303.86,6272.31,6295.0,234778.8759579263,2020-04-01 11:00:00+00:00,2020-04-01,2020,4,1,11,0,0,2,92
