,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1640995200000,3676.18,3693.94,3675.98,3689.8,673019.0528723284,2022-01-01 00:00:00+00:00,2022-01-01,2022,1,1,0,0,0,5,1
1,1640995500000,3689.87,3705.61,3686.81,3697.25,629193.7419939069,2022-01-01 00:05:00+00:00,2022-01-01,2022,1,1,0,5,0,5,1
2,1640995800000,3697.25,3699.99,3686.98,3691.87,559914.7045514033,2022-01-01 00:10:00+00:00,2022-01-01,2022,1,1,0,10,0,5,1
3,1640996100000,3691.85,3692.83,3686.8,3689.05,294268.33398718,2022-01-01 00:15:00+00:00,2022-01-01,2022,1,1,0,15,0,5,1
4,1640996400000,3690.27,3699.51,3688.44,3699.5,294541.58761211036,2022-01-01 00:20:00+00:00,2022-01-01,2022,1,1,0,20,0,5,1
5,1640996700000,3699.5,3700.0,3695.6,3697.85,142605.3050314896,2022-01-01 00:25:00+00:00,2022-01-01,2022,1,1,0,25,0,5,1
6,1640997000000,3698.01,3701.94,3694.43,3701.43,142851.5722615478,2022-01-01 00:30:00+00:00,2022-01-01,2022,1,1,0,30,0,5,1
7,1640997300000,3701.42,3711.92,3701.42,3709.64,258727.435299478,2022-01-01 00:35:00+00:00,2022-01-01,2022,1,1,0,35,0,5,1
8,1640997600000,3708.64,3717.08,3707.5,3713.85,406695.4579807204,2022-01-01 00:40:00+00:00,2022-01-01,2022,1,1,0,40,0,5,1
9,1640997900000,3713.74,3728.77,3711.34,3722.94,700323.9339997474,2022-01-01 00:45:00+00:00,2022-01-01,2022,1,1,0,45,0,5,1
10,1640998200000,3722.94,3724.42,3719.52,3721.67,398129.2487315515,2022-01-01 00:50:00+00:00,2022-01-01,2022,1,1,0,50,0,5,1
11,1640998500000,3721.18,3724.54,3721.18,3722.02,207824.421021655,2022-01-01 00:55:00+00:00,2022-01-01,2022,1,1,0,55,0,5,1
12,1640998800000,3723.36,3723.36,3714.16,3715.48,490007.1249019313,2022-01-01 01:00:00+00:00,2022-01-01,2022,1,1,1,0,0,5,1
13,1640999100000,3715.47,3723.37,3714.79,3720.25,517242.5353941028,2022-01-01 01:05:00+00:00,2022-01-01,2022,1,1,1,5,0,5,1
14,1640999400000,3720.95,3727.0,3720.95,3727.0,357063.478996651,2022-01-01 01:10:00+00:00,2022-01-01,2022,1,1,1,10,0,5,1
15,1640999700000,3727.0,3745.3,3727.0,3743.77,464500.5559127052,2022-01-01 01:15:00+00:00,2022-01-01,2022,1,1,1,15,0,5,1
16,1641000000000,3743.76,3747.05,3733.65,3738.46,707497.3480996836,2022-01-01 01:20:00+00:00,2022-01-01,2022,1,1,1,20,0,5,1
17,1641000300000,3738.47,3740.31,3734.42,3736.52,382543.5019698392,2022-01-01 01:25:00+00:00,2022-01-01,2022,1,1,1,25,0,5,1
