,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1640995200000,430.6,431.83,430.33,431.6,9266.210485,2022-01-01 00:00:00+00:00,2022-01-01,2022,1,1,0,0,0,5,1
1,1640995500000,431.5,432.71,431.4,431.89,7989.1943819178,2022-01-01 00:05:00+00:00,2022-01-01,2022,1,1,0,5,0,5,1
2,1640995800000,431.79,432.06,431.0,431.77,23987.0248910416,2022-01-01 00:10:00+00:00,2022-01-01,2022,1,1,0,10,0,5,1
3,1640996100000,431.59,432.08,431.59,431.8,2933.4660638904,2022-01-01 00:15:00+00:00,2022-01-01,2022,1,1,0,15,0,5,1
4,1640996400000,432.3,433.4,432.1,433.27,6409.3065173152,2022-01-01 00:20:00+00:00,2022-01-01,2022,1,1,0,20,0,5,1
5,1640996700000,433.4,433.48,432.9,432.9,1293.768168,2022-01-01 00:25:00+00:00,2022-01-01,2022,1,1,0,25,0,5,1
6,1640997000000,433.01,433.68,433.01,433.59,2969.404966729,2022-01-01 00:30:00+00:00,2022-01-01,2022,1,1,0,30,0,5,1
7,1640997300000,433.74,434.5,433.64,434.5,5272.898263566,2022-01-01 00:35:00+00:00,2022-01-01,2022,1,1,0,35,0,5,1
8,1640997600000,434.4,434.4,433.98,434.25,4362.987922,2022-01-01 00:40:00+00:00,2022-01-01,2022,1,1,0,40,0,5,1
9,1640997900000,433.97,434.87,433.9,434.87,3377.010831386,2022-01-01 00:45:00+00:00,2022-01-01,2022,1,1,0,45,0,5,1
10,1640998200000,434.9,435.33,434.9,435.33,2277.8946670437,2022-01-01 00:50:00+00:00,2022-01-01,2022,1,1,0,50,0,5,1
11,1640998500000,435.35,435.35,434.96,434.96,3309.18693,2022-01-01 00:55:00+00:00,2022-01-01,2022,1,1,0,55,0,5,1
12,1640998800000,434.5,434.5,433.8,433.8,2690.20992,2022-01-01 01:00:00+00:00,2022-01-01,2022,1,1,1,0,0,5,1
13,1640999100000,434.02,434.32,434.02,434.2,1608.229106,2022-01-01 01:05:00+00:00,2022-01-01,2022,1,1,1,5,0,5,1
14,1640999400000,434.54,435.2,434.54,435.2,4077.030974225,2022-01-01 01:10:00+00:00,2022-01-01,2022,1,1,1,10,0,5,1
15,1640999700000,435.37,436.86,435.37,436.86,11022.7194930545,2022-01-01 01:15:00+00:00,2022-01-01,2022,1,1,1,15,0,5,1
16,1641000000000,436.7,437.1,436.0,436.1,7406.2257142548,2022-01-01 01:20:00+00:00,2022-01-01,2022,1,1,1,20,0,5,1
17,1641000300000,436.2,436.2,435.58,435.62,4260.492306989,2022-01-01 01:25:00+00:00,2022-01-01,2022,1,1,1,25,0,5,1
18,1641000600000,435.7,436.3,435.7,436.3,2626.783639879,2022-01-01 01:30:00+00:00,2022-01-01,2022,1,1,1,30,0,5,1
19,1641000900000,436.3,436.7,436.0,436.02,2266.598944,2022-01-01 01:35:00+00:00,2022-01-01,2022,1,1,1,35,0,5,1
20,1641001200000,435.67,436.1,435.66,436.1,997.521717,2022-01-01 01:40:00+00:00,2022-01-01,2022,1,1,1,40,0,5,1
