,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1606780800000,87.65,87.75,85.45,86.41,146012.94477519178,2020-12-01 00:00:00+00:00,2020-12-01,2020,12,1,0,0,0,1,336
1,1606784400000,86.28,90.08,86.01,89.76,398465.13674914255,2020-12-01 01:00:00+00:00,2020-12-01,2020,12,1,1,0,0,1,336
2,1606788000000,89.69,90.59,88.5,90.07,301774.60865042644,2020-12-01 02:00:00+00:00,2020-12-01,2020,12,1,2,0,0,1,336
3,1606791600000,89.93,89.93,88.18,88.29,183982.9790281224,2020-12-01 03:00:00+00:00,2020-12-01,2020,12,1,3,0,0,1,336
4,1606795200000,88.18,89.62,88.18,89.12,114503.1676046873,2020-12-01 04:00:00+00:00,2020-12-01,2020,12,1,4,0,0,1,336
5,1606798800000,88.97,89.6,88.58,89.09,93533.6016544325,2020-12-01 05:00:00+00:00,2020-12-01,2020,12,1,5,0,0,1,336
6,1606802400000,89.0,90.17,87.2,87.68,318340.9111740819,2020-12-01 06:00:00+00:00,2020-12-01,2020,12,1,6,0,0,1,336
7,1606806000000,87.62,89.21,87.62,88.87,598648.3264767885,2020-12-01 07:00:00+00:00,2020-12-01,2020,12,1,7,0,0,1,336
8,1606809600000,89.07,89.53,88.3,88.43,146858.58680615807,2020-12-01 08:00:00+00:00,2020-12-01,2020,12,1,8,0,0,1,336
9,1606813200000,88.55,89.51,88.0,89.51,123323.39204380978,2020-12-01 09:00:00+00:00,2020-12-01,2020,12,1,9,0,0,1,336
10,1606816800000,89.46,91.46,89.31,90.15,602482.99796824,2020-12-01 10:00:00+00:00,2020-12-01,2020,12,1,10,0,0,1,336
11,1606820400000,90.18,91.51,86.0,88.34,788601.3920701713,2020-12-01 11:00:00+00:00,2020-12-01,2020,12,1,11,0,0,1,336
12,1606824000000,88.37,88.53,79.87,81.43,1608066.6373900198,2020-12-01 12:00:00+00:00,2020-12-01,2020,12,1,12,0,0,1,336
13,1606827600000,81.47,86.46,79.7,85.26,1045474.76551886,2020-12-01 13:00:00+00:00,2020-12-01,2020,12,1,13,0,0,1,336
14,1606831200000,85.12,92.72,84.21,91.58,1228466.2969604917,2020-12-01 14:00:00+00:00,2020-12-01,2020,12,1,14,0,0,1,336
15,1606834800000,91.51,92.95,89.49,91.07,769761.3301054387,2020-12-01 15:00:00+00:00,2020-12-01,2020,12,1,15,0,0,1,336
16,1606838400000,91.1,92.67,87.53,88.43,874491.1876619777,2020-12-01 16:00:00+00:00,2020-12-01,2020,12,1,16,0,0,1,336
17,1606842000000,88.42,89.25,85.6,89.15,470142.888315867,2020-12-01 17:00:00+00:00,2020-12-01,2020,12,1,17,0,0,1,336
18,1606845600000,88.97,88.97,86.34,87.17,188747.6430734544,2020-12-01 18:00:00+00:00,2020-12-01,2020,12,1,18,0,0,1,336
19,1606849200000,87.17,89.2,87.09,88.87,86640.783359317,2020-12-01 19:00:00+00:00,2020-12-01,2020,12,1,19,0,0,1,336
20,1606852800000,88.79,89.4,87.71,88.07,85091.6388108754,2020-12-01 20:00:00+00:00,2020-12-01,2020,12,1,20,0,0,1,336
21,1606856400000,88.1,88.88,87.8,87.83,36707.7466070281,2020-12-01 21:00:00+00:00,2020-12-01,2020,12,1,21,0,0,1,336
22,1606860000000,87.85,89.4,86.36,86.36,149354.714921162,2020-12-01 22:00:00+00:00,2020-12-01,2020,12,1,22,0,0,1,336
23,1606863600000,86.36,86.55,83.98,85.12,426733.71001538704,2020-12-01 23:00:00+00:00,2020-12-01,2020,12,1,23,0,0,1,336
24,1606867200000,85.1,87.25,82.7,86.63,417860.4131423517,2020-12-02 00:00:00+00:00,2020-12-02,2020,12,2,0,0,0,2,337
25,1606870800000,86.49,86.94,85.21,86.5,242612.3252737799,2020-12-02 01:00:00+00:00,2020-12-02,2020,12,2,1,0,0,2,337
26,1606874400000,86.6,86.66,84.34,85.14,160362.9539843249,2020-12-02 02:00:00+00:00,2020-12-02,2020,12,2,2,0,0,2,337
27,1606878000000,85.14,86.66,84.44,84.73,157777.2236054557,2020-12-02 03:00:00+00:00,2020-12-02,2020,12,2,3,0,0,2,337
28,1606881600000,84.83,85.63,83.13,84.93,312519.708693038,2020-12-02 04:00:00+00:00,2020-12-02,2020,12,2,4,0,0,2,337
29,1606885200000,84.92,85.63,84.0,85.58,215325.71248392743,2020-12-02 05:00:00+00:00,2020-12-02,2020,12,2,5,0,0,2,337
30,1606888800000,85.62,88.9,85.62,88.87,302015.1484811605,2020-12-02 06:00:00+00:00,2020-12-02,2020,12,2,6,0,0,2,337
31,1606892400000,88.9,90.0,87.71,89.84,370939.6871416613,2020-12-02 07:00:00+00:00,2020-12-02,2020,12,2,7,0,0,2,337
32,1606896000000,89.87,90.56,88.09,88.61,241683.96754182852,2020-12-02 08:00:00+00:00,2020-12-02,2020,12,2,8,0,0,2,337
33,1606899600000,88.65,89.7,87.57,87.67,85517.3577084574,2020-12-02 09:00:00+00:00,2020-12-02,2020,12,2,9,0,0,2,337
34,1606903200000,87.59,88.85,87.5,88.71,156479.664020141,2020-12-02 10:00:00+00:00,2020-12-02,2020,12,2,10,0,0,2,337
35,1606906800000,88.79,89.68,88.07,89.09,187652.9770909573,2020-12-02 11:00:00+00:00,2020-12-02,2020,12,2,11,0,0,2,337
36,1606910400000,89.1,89.1,86.71,87.78,146108.04951004687,2020-12-02 12:00:00+00:00,2020-12-02,2020,12,2,12,0,0,2,337
37,1606914000000,87.76,89.29,87.65,87.71,121288.1583511535,2020-12-02 13:00:00+00:00,2020-12-02,2020,12,2,13,0,0,2,337
38,1606917600000,87.89,88.43,86.81,86.99,87312.27697136918,2020-12-02 14:00:00+00:00,2020-12-02,2020,12,2,14,0,0,2,337
39,1606921200000,86.81,87.21,85.55,86.5,293808.98233882326,2020-12-02 15:00:00+00:00,2020-12-02,2020,12,2,15,0,0,2,337
40,1606924800000,86.51,87.03,84.58,85.01,235193.3844595235,2020-12-02 16:00:00+00:00,2020-12-02,2020,12,2,16,0,0,2,337
41,1606928400000,85.01,86.27,84.94,86.1,58240.5865074518,2020-12-02 17:00:00+00:00,2020-12-02,2020,12,2,17,0,0,2,337
42,1606932000000,86.07,87.72,85.95,86.99,105802.1225622093,2020-12-02 18:00:00+00:00,2020-12-02,2020,12,2,18,0,0,2,337
43,1606935600000,87.1,87.64,86.52,87.17,89222.92185883803,2020-12-02 19:00:00+00:00,2020-12-02,2020,12,2,19,0,0,2,337
44,1606939200000,87.09,87.63,86.81,87.25,47151.99229161,2020-12-02 20:00:00+00:00,2020-12-02,2020,12,2,20,0,0,2,337
45,1606942800000,87.22,87.56,86.51,87.04,37125.47644479,2020-12-02 21:00:00+00:00,2020-12-02,2020,12,2,21,0,0,2,337
46,1606946400000,87.17,89.25,87.17,88.73,204733.694560395,2020-12-02 22:00:00+00:00,2020-12-02,2020,12,2,22,0,0,2,337
47,1606950000000,88.93,89.46,88.43,88.83,140883.7247414965,2020-12-02 23:00:00+00:00,2020-12-02,2020,12,2,23,0,0,2,337
48,1606953600000,88.93,90.0,88.25,88.5,243858.31618936855,2020-12-03 00:00:00+00:00,2020-12-03,2020,12,3,0,0,0,3,338
49,1606957200000,88.56,88.59,87.1,87.38,289064.3177594192,2020-12-03 01:00:00+00:00,2020-12-03,2020,12,3,1,0,0,3,338
50,1606960800000,87.53,87.95,87.3,87.35,64429.5974272892,2020-12-03 02:00:00+00:00,2020-12-03,2020,12,3,2,0,0,3,338
51,1606964400000,87.39,88.53,87.33,88.03,219696.02179075519,2020-12-03 03:00:00+00:00,2020-12-03,2020,12,3,3,0,0,3,338
52,1606968000000,87.95,88.5,87.48,87.53,41898.263748766,2020-12-03 04:00:00+00:00,2020-12-03,2020,12,3,4,0,0,3,338
53,1606971600000,87.54,88.18,85.63,85.91,199889.3558658193,2020-12-03 05:00:00+00:00,2020-12-03,2020,12,3,5,0,0,3,338
54,1606975200000,85.78,86.74,85.52,86.1,110509.00031633327,2020-12-03 06:00:00+00:00,2020-12-03,2020,12,3,6,0,0,3,338
55,1606978800000,86.2,88.41,85.67,88.1,212478.51846635676,2020-12-03 07:00:00+00:00,2020-12-03,2020,12,3,7,0,0,3,338
56,1606982400000,88.06,89.76,87.43,88.78,292011.42833314784,2020-12-03 08:00:00+00:00,2020-12-03,2020,12,3,8,0,0,3,338
57,1606986000000,88.82,89.15,87.31,88.46,128453.8693497181,2020-12-03 09:00:00+00:00,2020-12-03,2020,12,3,9,0,0,3,338
58,1606989600000,88.4,90.36,88.0,89.44,179727.66775678087,2020-12-03 10:00:00+00:00,2020-12-03,2020,12,3,10,0,0,3,338
59,1606993200000,89.4,90.9,89.39,89.66,307153.2110703037,2020-12-03 11:00:00+00:00,2020-12-03,2020,12,3,11,0,0,3,338
60,1606996800000,89.85,90.25,88.08,88.79,177174.1795663974,2020-12-03 12:00:00+00:00,2020-12-03,2020,12,3,12,0,0,3,338
61,1607000400000,88.97,89.33,88.31,88.52,81253.9482418601,2020-12-03 13:00:00+00:00,2020-12-03,2020,12,3,13,0,0,3,338
62,1607004000000,88.52,89.67,88.43,89.06,138436.8344379635,2020-12-03 14:00:00+00:00,2020-12-03,2020,12,3,14,0,0,3,338
63,1607007600000,89.08,90.36,88.43,90.3,136988.4684455811,2020-12-03 15:00:00+00:00,2020-12-03,2020,12,3,15,0,0,3,338
64,1607011200000,90.37,91.21,87.35,88.7,705004.0051182528,2020-12-03 16:00:00+00:00,2020-12-03,2020,12,3,16,0,0,3,338
65,1607014800000,88.79,88.88,88.07,88.58,121809.6241806555,2020-12-03 17:00:00+00:00,2020-12-03,2020,12,3,17,0,0,3,338
66,1607018400000,88.55,88.61,88.3,88.32,58582.9922491,2020-12-03 18:00:00+00:00,2020-12-03,2020,12,3,18,0,0,3,338
67,1607022000000,88.4,88.47,88.05,88.46,20748.507716062,2020-12-03 19:00:00+00:00,2020-12-03,2020,12,3,19,0,0,3,338
