,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1627776000000,0.74649,0.74689,0.7404,0.74427,56974.951854765284,2021-08-01 00:00:00+00:00,2021-08-01,2021,8,1,0,0,0,6,213
1,1627776300000,0.74421,0.74636,0.74421,0.74595,39470.39415508072,2021-08-01 00:05:00+00:00,2021-08-01,2021,8,1,0,5,0,6,213
2,1627776600000,0.74594,0.74809,0.74578,0.74673,17183.45170873,2021-08-01 00:10:00+00:00,2021-08-01,2021,8,1,0,10,0,6,213
3,1627776900000,0.74709,0.74802,0.74554,0.74764,18820.362629921325,2021-08-01 00:15:00+00:00,2021-08-01,2021,8,1,0,15,0,6,213
4,1627777200000,0.74782,0.75011,0.7474,0.74981,35006.440012294006,2021-08-01 00:20:00+00:00,2021-08-01,2021,8,1,0,20,0,6,213
5,1627777500000,0.74967,0.75,0.74922,0.74942,10486.506511365526,2021-08-01 00:25:00+00:00,2021-08-01,2021,8,1,0,25,0,6,213
6,1627777800000,0.74953,0.75055,0.74688,0.74767,26730.26450825516,2021-08-01 00:30:00+00:00,2021-08-01,2021,8,1,0,30,0,6,213
7,1627778100000,0.74757,0.75038,0.74745,0.74935,36216.19083972983,2021-08-01 00:35:00+00:00,2021-08-01,2021,8,1,0,35,0,6,213
8,1627778400000,0.74932,0.75423,0.74914,0.75413,57480.29837528403,2021-08-01 00:40:00+00:00,2021-08-01,2021,8,1,0,40,0,6,213
9,1627778700000,0.75396,0.76381,0.75396,0.76079,132436.6892106596,2021-08-01 00:45:00+00:00,2021-08-01,2021,8,1,0,45,0,6,213
10,1627779000000,0.7608,0.76499,0.76038,0.76158,58094.74286008577,2021-08-01 00:50:00+00:00,2021-08-01,2021,8,1,0,50,0,6,213
11,1627779300000,0.76161,0.76236,0.75902,0.75953,45328.70923564283,2021-08-01 00:55:00+00:00,2021-08-01,2021,8,1,0,55,0,6,213
12,1627779600000,0.76011,0.76056,0.75706,0.75743,32132.52917115041,2021-08-01 01:00:00+00:00,2021-08-01,2021,8,1,1,0,0,6,213
13,1627779900000,0.75716,0.76068,0.75716,0.76027,38448.381032199875,2021-08-01 01:05:00+00:00,2021-08-01,2021,8,1,1,5,0,6,213
14,1627780200000,0.76009,0.76088,0.75833,0.7598,21300.443353994,2021-08-01 01:10:00+00:00,2021-08-01,2021,8,1,1,10,0,6,213
15,1627780500000,0.76022,0.7618,0.75746,0.75776,91648.22594094621,2021-08-01 01:15:00+00:00,2021-08-01,2021,8,1,1,15,0,6,213
16,1627780800000,0.75772,0.75851,0.7542,0.75511,29370.40558702,2021-08-01 01:20:00+00:00,2021-08-01,2021,8,1,1,20,0,6,213
17,1627781100000,0.75555,0.75689,0.75471,0.75501,10021.7160765,2021-08-01 01:25:00+00:00,2021-08-01,2021,8,1,1,25,0,6,213
18,1627781400000,0.75504,0.75574,0.75416,0.75574,27138.9259389952,2021-08-01 01:30:00+00:00,2021-08-01,2021,8,1,1,30,0,6,213
19,1627781700000,0.75572,0.75676,0.75525,0.75611,48182.83989425745,2021-08-01 01:35:00+00:00,2021-08-01,2021,8,1,1,35,0,6,213
20,1627782000000,0.75619,0.75686,0.75516,0.75661,13701.47528210688,2021-08-01 01:40:00+00:00,2021-08-01,2021,8,1,1,40,0,6,213
21,1627782300000,0.75668,0.75703,0.75615,0.75618,7706.099145515504,2021-08-01 01:45:00+00:00,2021-08-01,2021,8,1,1,45,0,6,213
22,1627782600000,0.75632,0.75807,0.7558,0.7558,28506.840466341044,2021-08-01 01:50:00+00:00,2021-08-01,2021,8,1,1,50,0,6,213
23,1627782900000,0.75571,0.75698,0.75521,0.7568,10732.684853058145,2021-08-01 01:55:00+00:00,2021-08-01,2021,8,1,1,55,0,6,213
24,1627783200000,0.75684,0.7575,0.75531,0.75623,41872.41402478302,2021-08-01 02:00:00+00:00,2021-08-01,2021,8,1,2,0,0,6,213
25,1627783500000,0.75618,0.75786,0.75594,0.75763,35811.60096762969,2021-08-01 02:05:00+00:00,2021-08-01,2021,8,1,2,5,0,6,213
26,1627783800000,0.75761,0.75779,0.75547,0.75559,18156.80294476802,2021-08-01 02:10:00+00:00,2021-08-01,2021,8,1,2,10,0,6,213
27,1627784100000,0.75544,0.75598,0.75463,0.75468,19307.869599320253,2021-08-01 02:15:00+00:00,2021-08-01,2021,8,1,2,15,0,6,213
28,1627784400000,0.7548,0.75549,0.75456,0.75502,19398.50398565699,2021-08-01 02:20:00+00:00,2021-08-01,2021,8,1,2,20,0,6,213
29,1627784700000,0.755,0.75542,0.75469,0.75499,18987.855396209,2021-08-01 02:25:00+00:00,2021-08-01,2021,8,1,2,25,0,6,213
30,1627785000000,0.75497,0.75545,0.75369,0.75373,18378.90732593338,2021-08-01 02:30:00+00:00,2021-08-01,2021,8,1,2,30,0,6,213
31,1627785300000,0.75374,0.75558,0.75369,0.75528,22127.84725547838,2021-08-01 02:35:00+00:00,2021-08-01,2021,8,1,2,35,0,6,213
32,1627785600000,0.75531,0.75586,0.75513,0.7558,16205.774695174816,2021-08-01 02:40:00+00:00,2021-08-01,2021,8,1,2,40,0,6,213
33,1627785900000,0.75577,0.75634,0.75531,0.75624,28988.75973324358,2021-08-01 02:45:00+00:00,2021-08-01,2021,8,1,2,45,0,6,213
34,1627786200000,0.75637,0.75731,0.75589,0.75723,23260.11901631699,2021-08-01 02:50:00+00:00,2021-08-01,2021,8,1,2,50,0,6,213
35,1627786500000,0.75686,0.75727,0.75563,0.75665,17789.66966324247,2021-08-01 02:55:00+00:00,2021-08-01,2021,8,1,2,55,0,6,213
36,1627786800000,0.75672,0.76075,0.75672,0.75921,49757.49013473673,2021-08-01 03:00:00+00:00,2021-08-01,2021,8,1,3,0,0,6,213
37,1627787100000,0.75912,0.76016,0.75757,0.75846,35220.96239677583,2021-08-01 03:05:00+00:00,2021-08-01,2021,8,1,3,5,0,6,213
38,1627787400000,0.75838,0.75933,0.7579,0.75812,36951.86534597363,2021-08-01 03:10:00+00:00,2021-08-01,2021,8,1,3,10,0,6,213
39,1627787700000,0.75811,0.75902,0.75757,0.75831,46828.21051713106,2021-08-01 03:15:00+00:00,2021-08-01,2021,8,1,3,15,0,6,213
40,1627788000000,0.75878,0.76037,0.75873,0.75957,44016.17000507974,2021-08-01 03:20:00+00:00,2021-08-01,2021,8,1,3,20,0,6,213
41,1627788300000,0.7594,0.76508,0.75929,0.76276,103114.6361953004,2021-08-01 03:25:00+00:00,2021-08-01,2021,8,1,3,25,0,6,213
42,1627788600000,0.76293,0.76402,0.7616,0.76208,48357.67343320851,2021-08-01 03:30:00+00:00,2021-08-01,2021,8,1,3,30,0,6,213
43,1627788900000,0.76226,0.7654,0.76186,0.76454,49329.14327048851,2021-08-01 03:35:00+00:00,2021-08-01,2021,8,1,3,35,0,6,213
44,1627789200000,0.76498,0.77245,0.7647,0.77208,187088.85663610903,2021-08-01 03:40:00+00:00,2021-08-01,2021,8,1,3,40,0,6,213
45,1627789500000,0.7716,0.77612,0.76993,0.7753,677394.0651112618,2021-08-01 03:45:00+00:00,2021-08-01,2021,8,1,3,45,0,6,213
46,1627789800000,0.77529,0.77681,0.77426,0.77681,60751.05103738925,2021-08-01 03:50:00+00:00,2021-08-01,2021,8,1,3,50,0,6,213
47,1627790100000,0.77691,0.777,0.7734,0.77401,122572.18227742026,2021-08-01 03:55:00+00:00,2021-08-01,2021,8,1,3,55,0,6,213
48,1627790400000,0.7739,0.77432,0.77068,0.77274,87206.32514252346,2021-08-01 04:00:00+00:00,2021-08-01,2021,8,1,4,0,0,6,213
49,1627790700000,0.77273,0.77349,0.77058,0.77068,50519.32648672924,2021-08-01 04:05:00+00:00,2021-08-01,2021,8,1,4,5,0,6,213
50,1627791000000,0.77059,0.771,0.76946,0.771,74367.1836546515,2021-08-01 04:10:00+00:00,2021-08-01,2021,8,1,4,10,0,6,213
51,1627791300000,0.77098,0.77335,0.77033,0.77156,54219.479616890545,2021-08-01 04:15:00+00:00,2021-08-01,2021,8,1,4,15,0,6,213
52,1627791600000,0.77158,0.77242,0.76783,0.76845,77557.58562539815,2021-08-01 04:20:00+00:00,2021-08-01,2021,8,1,4,20,0,6,213
53,1627791900000,0.76854,0.76933,0.76784,0.76893,33758.118242416545,2021-08-01 04:25:00+00:00,2021-08-01,2021,8,1,4,25,0,6,213
54,1627792200000,0.76885,0.77124,0.76818,0.7709,41952.766872882494,2021-08-01 04:30:00+00:00,2021-08-01,2021,8,1,4,30,0,6,213
55,1627792500000,0.77065,0.77093,0.76812,0.76817,40523.22918801035,2021-08-01 04:35:00+00:00,2021-08-01,2021,8,1,4,35,0,6,213
56,1627792800000,0.7682,0.76979,0.76746,0.76952,36319.91014945948,2021-08-01 04:40:00+00:00,2021-08-01,2021,8,1,4,40,0,6,213
57,1627793100000,0.76953,0.76997,0.769,0.76962,30029.962450854444,2021-08-01 04:45:00+00:00,2021-08-01,2021,8,1,4,45,0,6,213
58,1627793400000,0.76966,0.76994,0.76638,0.768,32320.4634394934,2021-08-01 04:50:00+00:00,2021-08-01,2021,8,1,4,50,0,6,213
59,1627793700000,0.76795,0.76837,0.76645,0.76712,40489.59179118896,2021-08-01 04:55:00+00:00,2021-08-01,2021,8,1,4,55,0,6,213
60,1627794000000,0.76716,0.76905,0.76713,0.7683,27907.60671747569,2021-08-01 05:00:00+00:00,2021-08-01,2021,8,1,5,0,0,6,213
61,1627794300000,0.7685,0.76945,0.76804,0.7681,28702.52792265,2021-08-01 05:05:00+00:00,2021-08-01,2021,8,1,5,5,0,6,213
62,1627794600000,0.76806,0.76806,0.75849,0.76097,142247.19615268035,2021-08-01 05:10:00+00:00,2021-08-01,2021,8,1,5,10,0,6,213
63,1627794900000,0.76062,0.76581,0.76062,0.76549,39125.00739324805,2021-08-01 05:15:00+00:00,2021-08-01,2021,8,1,5,15,0,6,213
