,EPOCH,Open,High,Low,Close,Volume,Timestamp,Date,Year,Month,Day,Hour,Minute,Second,WeekDay,YearDay
0,1546300800000,148.07,152.79,147.07,150.68,148741.5863230918,2019-01-01 00:00:00+00:00,2019-01-01,2019,1,1,0,0,0,1,1
1,1546304400000,151.2,151.52,149.56,149.56,25539.87189848555,2019-01-01 01:00:00+00:00,2019-01-01,2019,1,1,1,0,0,1,1
2,1546308000000,149.99,153.41,149.68,152.0,59259.949667337176,2019-01-01 02:00:00+00:00,2019-01-01,2019,1,1,2,0,0,1,1
3,1546311600000,152.12,159.03,152.07,158.52,244235.91389527597,2019-01-01 03:00:00+00:00,2019-01-01,2019,1,1,3,0,0,1,1
4,1546315200000,158.45,165.0,158.4,160.0,859799.5242183085,2019-01-01 04:00:00+00:00,2019-01-01,2019,1,1,4,0,0,1,1
5,1546318800000,160.0,161.09,158.17,158.62,105164.3033646479,2019-01-01 05:00:00+00:00,2019-01-01,2019,1,1,5,0,0,1,1
6,1546322400000,158.61,161.01,157.3,160.0,195945.04276764113,2019-01-01 06:00:00+00:00,2019-01-01,2019,1,1,6,0,0,1,1
7,1546326000000,159.91,161.97,158.82,161.97,111797.48144092521,2019-01-01 07:00:00+00:00,2019-01-01,2019,1,1,7,0,0,1,1
8,1546329600000,162.0,163.6,160.73,161.32,271759.99797167786,2019-01-01 08:00:00+00:00,2019-01-01,2019,1,1,8,0,0,1,1
9,1546333200000,161.74,162.27,158.2,158.2,116730.7987680173,2019-01-01 09:00:00+00:00,2019-01-01,2019,1,1,9,0,0,1,1
10,1546336800000,158.4,160.34,158.14,160.01,72244.21994317073,2019-01-01 10:00:00+00:00,2019-01-01,2019,1,1,10,0,0,1,1
11,1546340400000,160.08,160.68,159.0,159.0,64338.86301168095,2019-01-01 11:00:00+00:00,2019-01-01,2019,1,1,11,0,0,1,1
12,1546344000000,159.05,159.85,158.2,159.62,40774.11757121943,2019-01-01 12:00:00+00:00,2019-01-01,2019,1,1,12,0,0,1,1
13,1546347600000,159.79,160.15,158.05,158.99,58776.39384251654,2019-01-01 13:00:00+00:00,2019-01-01,2019,1,1,13,0,0,1,1
14,1546351200000,158.1,158.49,156.19,156.2,94002.6108051464,2019-01-01 14:00:00+00:00,2019-01-01,2019,1,1,14,0,0,1,1
15,1546354800000,156.17,156.78,153.6,156.4,124135.60941593593,2019-01-01 15:00:00+00:00,2019-01-01,2019,1,1,15,0,0,1,1
16,1546358400000,156.4,158.31,155.51,158.31,39107.82731621415,2019-01-01 16:00:00+00:00,2019-01-01,2019,1,1,16,0,0,1,1
17,1546362000000,158.3,158.3,155.84,156.01,64686.62238815061,2019-01-01 17:00:00+00:00,2019-01-01,2019,1,1,17,0,0,1,1
18,1546365600000,156.0,156.84,154.55,154.76,34798.4713284222,2019-01-01 18:00:00+00:00,2019-01-01,2019,1,1,18,0,0,1,1
19,1546369200000,155.91,157.89,155.91,157.47,8998.7766316814,2019-01-01 19:00:00+00:00,2019-01-01,2019,1,1,19,0,0,1,1
20,1546372800000,157.78,161.47,157.78,160.85,72906.0712481246,2019-01-01 20:00:00+00:00,2019-01-01,2019,1,1,20,0,0,1,1
21,1546376400000,161.02,162.0,158.41,158.41,55740.98665476225,2019-01-01 21:00:00+00:00,2019-01-01,2019,1,1,21,0,0,1,1
22,1546380000000,158.46,160.3,158.4,160.13,29012.2807607335,2019-01-01 22:00:00+00:00,2019-01-01,2019,1,1,22,0,0,1,1
23,1546383600000,160.0,163.38,159.83,161.7,186645.49837472886,2019-01-01 23:00:00+00:00,2019-01-01,2019,1,1,23,0,0,1,1
24,1546387200000,161.7,162.9,159.72,161.15,73589.84722483817,2019-01-02 00:00:00+00:00,2019-01-02,2019,1,2,0,0,0,2,2
25,1546390800000,161.15,165.2,160.45,160.45,264549.34247932554,2019-01-02 01:00:00+00:00,2019-01-02,2019,1,2,1,0,0,2,2
26,1546394400000,161.03,162.64,161.0,161.83,55317.91018845545,2019-01-02 02:00:00+00:00,2019-01-02,2019,1,2,2,0,0,2,2
27,1546398000000,161.83,163.0,160.8,160.8,70648.81717913112,2019-01-02 03:00:00+00:00,2019-01-02,2019,1,2,3,0,0,2,2
28,1546401600000,160.8,161.55,160.31,161.3,26760.4484088468,2019-01-02 04:00:00+00:00,2019-01-02,2019,1,2,4,0,0,2,2
29,1546405200000,161.3,161.61,160.91,160.91,56908.86578447855,2019-01-02 05:00:00+00:00,2019-01-02,2019,1,2,5,0,0,2,2
30,1546408800000,160.74,161.07,158.96,159.42,66212.33704850123,2019-01-02 06:00:00+00:00,2019-01-02,2019,1,2,6,0,0,2,2
31,1546412400000,159.42,161.55,159.23,159.59,155348.45328588327,2019-01-02 07:00:00+00:00,2019-01-02,2019,1,2,7,0,0,2,2
32,1546416000000,160.05,162.72,159.7,161.5,140155.7348697104,2019-01-02 08:00:00+00:00,2019-01-02,2019,1,2,8,0,0,2,2
33,1546419600000,161.5,161.5,160.09,160.65,32740.6678311968,2019-01-02 09:00:00+00:00,2019-01-02,2019,1,2,9,0,0,2,2
34,1546423200000,160.77,162.3,160.3,161.76,68969.43638491876,2019-01-02 10:00:00+00:00,2019-01-02,2019,1,2,10,0,0,2,2
35,1546426800000,162.0,162.87,161.25,162.13,132934.4662090874,2019-01-02 11:00:00+00:00,2019-01-02,2019,1,2,11,0,0,2,2
36,1546430400000,162.13,162.65,161.25,162.3,51513.792014326784,2019-01-02 12:00:00+00:00,2019-01-02,2019,1,2,12,0,0,2,2
37,1546434000000,162.39,165.2,162.3,164.4,281199.54909699,2019-01-02 13:00:00+00:00,2019-01-02,2019,1,2,13,0,0,2,2
